日期,ID,金額
2018/3/7,A0942,853
2018/10/27,A0819,521
2018/5/25,A1020,882
2018/4/3,A0548,909
2018/10/29,A0934,731
2018/4/22,A0496,792
2018/12/10,A1215,980
2018/10/20,A0371,809
2018/5/14,A0835,783
2018/9/22,A1416,722
2018/8/31,A0744,628
2018/1/19,A1343,755
2018/4/28,A1146,744
2018/9/7,A1062,563
2018/4/27,A1349,670
2018/1/19,A1101,785
2018/7/14,A0879,889
2018/2/19,A0357,960
2018/7/3,A0512,879
2018/2/11,A0943,840
2018/11/27,A1139,612
2018/12/13,A0369,846
2018/8/17,A0528,720
2018/11/6,A1036,696
2018/10/1,A0785,598
2018/2/6,A0657,833
2018/6/12,A1193,791
2018/10/26,A0438,582
2018/11/14,A1181,548
2018/7/12,A0408,778
2018/8/1,A0632,515
2018/10/13,A1225,635
2018/11/18,A1036,723
2018/9/19,A0997,899
2018/9/27,A1282,735
2018/12/16,A0934,728
2018/9/3,A0919,509
2018/5/21,A0738,839
2018/8/4,A1332,938
2018/10/27,A1332,876
2018/5/12,A1232,697
2018/2/21,A1163,608
2018/2/25,A0632,899
2018/3/18,A0655,752
2018/7/29,A0801,771
2018/4/23,A0798,687
2018/6/30,A1100,908
2018/10/23,A0963,831
2018/6/13,A0548,677
2018/3/15,A1282,562
2018/3/23,A0800,667
2018/8/6,A0547,751
2018/1/10,A1362,944
2018/6/7,A1057,934
2018/11/29,A1236,862
2018/6/16,A1056,947
2019/1/1,A0707,854
2018/2/7,A0744,778
2018/5/29,A1129,908
2018/10/13,A1076,804
2018/11/30,A1014,905
2018/11/6,A1050,791
2018/5/4,A1197,665
2018/7/15,A0382,685
2018/5/12,A0426,575
2018/8/24,A0953,505
2018/6/10,A0878,943
2018/4/8,A0905,594
2018/7/4,A0952,996
2018/9/27,A0428,562
2018/4/1,A0464,517
2018/6/8,A0444,939
2018/11/29,A1230,923
2018/7/20,A0496,500
2018/10/11,A1419,958
2018/2/20,A0815,896
2018/10/24,A1067,648
2018/6/26,A0761,798
2018/9/18,A0802,678
2018/9/1,A1101,512
2018/12/24,A1161,649
2018/5/18,A0836,609
2018/6/6,A0781,603
2018/7/15,A1320,776
2018/2/3,A1362,583
2018/5/5,A0559,663
2018/5/14,A0673,770
2018/8/29,A0641,938
2018/6/17,A0934,968
2018/7/27,A1412,548
2018/7/2,A1349,997
2018/3/25,A0380,703
2018/6/5,A1076,959
2018/7/26,A1413,651
2018/12/29,A0470,574
2018/1/12,A1285,931
2018/12/15,A0743,750
2018/4/10,A1116,837
2018/5/31,A0411,832
2018/4/8,A0949,638
2018/11/11,A0445,749
2018/7/18,A0377,922
2018/12/20,A1311,735
2018/5/3,A0842,692
2018/12/15,A0990,798
2018/11/27,A1236,784
2018/9/26,A0410,971
2018/5/19,A1103,996
2018/4/10,A0352,636
2018/4/16,A0743,601
2018/6/28,A0519,856
2018/4/12,A0990,803
2018/1/2,A0764,958
2018/6/9,A0990,732
2018/5/31,A1054,571
2018/6/24,A0884,770
2018/8/19,A1135,779
2018/4/23,A0800,941
2018/12/27,A0422,893
2018/12/27,A1067,769
2018/12/25,A0427,754
2018/4/15,A0350,639
2018/6/29,A0961,923
2018/8/27,A1331,763
2018/5/24,A0530,601
2018/3/31,A0377,897
2018/7/10,A0972,548
2018/8/14,A0965,566
2018/12/13,A0531,978
2018/2/16,A0493,905
2018/10/31,A0387,626
2018/10/3,A0905,891
2018/8/20,A0815,804
2018/12/24,A1055,945
2018/7/2,A0796,924
2018/11/15,A0952,926
2018/9/22,A1054,574
2018/2/21,A0795,855
2018/7/4,A1282,526
2018/1/5,A1333,923
2018/3/8,A0942,781
2018/8/9,A0436,731
2018/1/10,A1348,534
2018/3/11,A1079,618
2018/1/6,A0557,870
2018/1/6,A0745,756
2018/10/9,A0470,618
2018/8/11,A1403,770
2018/10/23,A0472,688
2018/7/6,A1027,645
2018/9/7,A0826,562
2018/5/24,A1188,810
2018/11/28,A0582,582
2018/3/19,A0457,733
2018/3/19,A0495,956
2018/8/18,A1055,808
2018/10/20,A0610,939
2018/6/15,A1130,714
2018/3/16,A0495,974
2018/11/3,A0352,856
2018/2/12,A1110,889
2018/2/15,A0415,693
2018/2/20,A1076,834
2018/7/5,A0977,888
2018/9/2,A1188,656
2018/12/5,A1265,677
2018/9/17,A0681,601
2018/10/11,A0883,780
2018/4/25,A0824,791
2018/6/18,A1381,992
2018/7/10,A0952,697
2018/7/13,A0428,692
2018/5/31,A0502,915
2018/7/15,A0452,844
2018/8/11,A0890,593
2018/9/29,A0801,640
2018/5/6,A0764,832
2018/8/13,A0987,891
2018/11/23,A0708,815
2018/7/8,A0937,525
2018/12/9,A0919,799
2018/6/16,A1299,969
2018/1/11,A0760,552
2018/12/9,A0522,591
2018/4/1,A1188,890
2018/4/8,A0816,662
2018/8/21,A1285,648
2018/1/22,A1388,737
2018/7/20,A1163,950
2018/10/31,A1311,984
2018/4/21,A0531,798
2018/5/12,A1237,659
2018/12/1,A0903,813
2018/8/15,A1153,890
2018/6/12,A0949,901
2018/11/14,A0861,840
2018/2/10,A1240,902
2018/12/21,A0643,716
2018/3/4,A0987,940
2018/2/18,A1178,953
2018/5/22,A1406,613
2018/6/26,A0724,668
2018/9/22,A0464,539
2018/10/24,A1067,590
2018/12/11,A0892,660
2018/1/20,A0754,657
2018/2/24,A1290,773
2018/9/27,A1153,730
2018/12/6,A1050,926
2018/3/12,A1338,686
2018/9/17,A0990,538
2018/11/24,A0815,978
2018/8/4,A0708,887
2018/11/26,A1381,906
2018/11/27,A1412,982
2018/3/18,A0502,549
2018/3/2,A1161,732
2018/2/21,A1208,506
2018/5/1,A1416,686
2018/6/2,A1271,895
2018/12/17,A0887,779
2018/2/25,A1144,993
2018/4/16,A0945,850
2018/12/16,A0548,901
2018/9/16,A1139,671
2018/3/20,A0927,541
2018/6/7,A1265,884
2018/11/29,A1187,905
2018/3/6,A1100,951
2018/7/14,A1064,508
2018/7/16,A0496,873
2018/1/13,A1306,798
2018/12/6,A0529,590
2018/6/14,A1159,631
2018/8/14,A0422,583
2018/11/30,A1240,861
2018/9/14,A1153,762
2018/2/10,A0616,645
2018/10/14,A1204,879
2018/4/19,A1221,579
2018/12/10,A1159,749
2018/1/26,A0630,659
2018/11/16,A0582,858
2018/8/22,A0701,846
2018/3/22,A1068,546
2018/1/3,A0972,520
2018/12/8,A1036,675
2018/4/7,A0961,936
2018/2/17,A1420,713
2018/5/17,A0816,569
2018/12/25,A1027,599
2018/11/26,A0603,862
2018/12/17,A1343,738
2018/5/9,A0704,822
2018/1/9,A1285,956
2018/10/24,A0377,853
2018/12/12,A0884,738
2018/11/25,A0965,715
2018/1/11,A0930,972
2018/7/2,A0897,602
2018/6/28,A1077,640
2018/5/18,A0961,695
2018/8/21,A1062,705
2018/11/1,A0377,777
2018/3/16,A1164,558
2018/4/19,A1161,644
2018/5/4,A1381,636
2018/1/10,A0754,702
2018/5/2,A1202,947
2018/3/23,A0438,589
2018/5/7,A0458,582
2018/7/3,A0749,753
2018/11/15,A1410,597
2018/5/16,A1187,865
2018/5/24,A0686,779
2018/12/2,A0445,896
2018/12/21,A1305,880
2018/4/3,A0601,609
2018/8/21,A0955,920
2018/2/15,A0945,890
2018/4/3,A1331,595
2018/3/13,A0382,596
2018/7/19,A0375,750
2018/12/17,A1058,502
2018/11/27,A0821,816
2018/5/23,A1302,535
2018/3/3,A1161,754
2018/2/2,A1257,512
2018/12/4,A1035,769
2018/8/13,A1120,747
2018/3/9,A1412,822
2018/4/22,A0811,615
2018/3/31,A0701,664
2018/6/24,A1236,928
2018/9/30,A0534,963
2018/11/15,A0369,719
2018/5/28,A1226,931
2018/4/12,A1299,878
2018/9/9,A1305,781
2018/6/2,A0679,573
2018/2/9,A1226,918
2018/4/29,A0953,687
2018/8/31,A0815,791
2018/4/13,A0821,719
2018/10/22,A0773,708
2018/3/13,A1278,775
2018/2/20,A0845,986
2018/1/3,A1146,677
2018/1/7,A0432,936
2018/7/19,A0781,610
2018/3/6,A0578,843
2018/9/30,A0952,660
2018/10/10,A1101,531
2018/4/2,A0578,591
2018/6/29,A1349,923
2018/12/10,A0934,529
2018/11/6,A1297,676
2018/5/15,A0773,828
2018/7/21,A0528,551
2018/5/31,A0708,619
2018/12/22,A1313,863
2018/12/12,A0746,892
2018/7/31,A1333,879
2018/12/14,A0942,780
2018/3/23,A1142,724
2018/9/1,A1270,537
2018/1/28,A1085,983
2018/6/30,A0582,706
2018/1/21,A0403,809
2018/2/16,A0382,822
2018/9/26,A1120,933
2018/2/8,A0387,803
2018/12/16,A0506,683
2018/10/10,A0696,796
2018/4/13,A0593,734
2018/1/7,A1271,990
2018/1/24,A0506,914
2018/8/27,A1410,834
2018/4/28,A1270,882
2018/11/10,A0907,927
2018/10/27,A1169,536
2018/2/10,A1230,519
2018/4/23,A1014,923
2018/2/5,A0377,694
2018/4/1,A1236,982
2018/4/9,A0961,686
2018/4/13,A0427,969
2018/10/23,A0927,811
2018/1/4,A0410,738
2018/8/8,A0977,786
2018/4/12,A0432,593
2018/3/31,A0350,854
2018/6/10,A1274,988
2018/5/24,A0410,824
2018/10/22,A0897,760
2018/2/28,A1163,610
2018/11/19,A0629,835
2018/1/12,A1003,798
2018/5/24,A0887,808
2018/7/8,A0792,943
2018/6/4,A0701,711
2018/6/18,A0749,960
2018/1/5,A0629,957
2018/6/7,A1036,783
2018/5/5,A1193,942
2018/6/13,A1343,975
2018/8/13,A0815,561
2018/10/26,A0934,870
2018/9/7,A1237,739
2018/12/5,A0743,767
2018/5/31,A1058,592
2018/8/9,A0961,830
2018/7/3,A0992,656
2018/2/4,A0422,648
2018/1/27,A0459,605
2018/4/12,A1193,820
2018/8/12,A0438,762
2018/4/10,A0696,522
2018/7/1,A0578,884
2018/7/24,A1163,617
2018/2/20,A1416,500
2018/12/28,A0438,983
2018/8/29,A0884,977
2018/5/28,A1130,654
2018/8/1,A0459,769
2018/9/29,A0632,581
2018/4/15,A0515,766
2018/11/30,A0760,825
2018/11/21,A1320,597
2018/11/8,A0826,663
2018/11/11,A0842,995
2018/12/30,A0582,528
2018/3/17,A0808,773
2018/8/17,A1416,926
2018/10/18,A1357,690
2018/12/17,A0945,822
2018/1/15,A0945,781
2018/9/3,A1412,670
2018/11/20,A0657,880
2018/7/13,A0978,609
2018/3/9,A1215,603
2018/4/25,A1270,589
2018/10/17,A0763,680
2018/7/11,A0738,909
2018/8/11,A1226,950
2018/5/12,A0522,912
2018/4/17,A0800,689
2018/8/10,A0879,645
2018/7/31,A0761,848
2018/10/30,A0542,853
2018/4/13,A0731,814
2018/4/11,A1360,640
2018/7/16,A1370,624
2018/10/20,A1188,756
2018/12/15,A0428,716
2018/2/23,A0933,912
2018/1/6,A0350,817
2018/11/7,A0587,566
2018/10/13,A1299,955
2018/4/26,A1323,879
2018/5/4,A1221,537
2018/9/9,A0878,660
2018/3/11,A0502,934
2018/9/8,A1103,643
2018/1/10,A1313,716
2018/1/6,A0534,752
2018/12/26,A1129,631
2018/12/8,A1228,951
2018/12/18,A1385,994
2018/6/9,A0408,504
2018/11/15,A0463,865
2018/2/12,A0997,719
2018/8/17,A0795,552
2018/6/4,A0830,721
2018/11/14,A0574,948
2018/12/30,A1353,779
2018/5/14,A1320,995
2018/12/30,A1297,587
2018/8/10,A0749,642
2018/9/7,A1306,619
2018/10/21,A0462,787
2018/10/5,A0616,736
2018/5/28,A0703,686
2018/8/2,A1029,842
2018/12/18,A0905,600
2018/2/7,A1193,533
2018/2/2,A0657,941
2018/8/17,A0942,603
2018/2/8,A0773,670
2018/11/16,A1030,770
2018/5/1,A0944,529
2018/9/7,A0412,725
2018/6/3,A1226,703
2018/5/10,A0377,923
2018/12/8,A1020,608
2018/9/20,A1406,709
2018/6/7,A0808,757
2018/8/27,A0916,724
2018/10/7,A1129,902
2018/10/16,A1020,710
2018/2/24,A0815,928
2018/11/6,A1204,939
2018/6/16,A0559,717
2018/9/13,A0934,666
2018/4/21,A1415,805
2018/7/28,A0881,931
2018/5/30,A1306,843
2018/2/8,A0429,734
2018/5/18,A0557,522
2018/8/10,A1144,779
2018/9/21,A0408,840
2018/3/27,A1002,880
2018/6/24,A1260,915
2018/8/20,A0887,892
2018/4/26,A0846,670
2018/10/15,A0987,976
2018/12/5,A1346,855
2018/3/28,A0513,730
2018/8/21,A0905,789
2018/4/16,A1002,744
2018/2/24,A0377,720
2018/6/3,A0387,906
2018/7/10,A0743,753
2018/1/30,A0907,660
2018/1/20,A1388,760
2018/2/23,A1254,922
2018/2/27,A0557,987
2018/7/3,A0992,910
2018/8/15,A1415,766
2018/1/31,A1089,561
2018/5/1,A0907,721
2018/1/9,A0949,923
2018/9/14,A1319,961
2018/8/8,A1337,986
2018/6/10,A1092,659
2018/9/1,A0681,825
2018/7/17,A0673,632
2018/4/4,A1367,704
2018/11/9,A0881,956
2018/4/11,A0922,920
2018/10/12,A0880,775
2018/5/25,A0660,771
2018/9/26,A0607,676
2018/3/7,A0881,612
2018/9/3,A0632,883
2018/6/21,A0771,692
2018/9/11,A0861,586
2018/1/8,A0893,966
2018/10/2,A0458,814
2018/1/12,A1202,849
2018/12/12,A0684,888
2018/10/19,A1286,968
2018/6/27,A0890,520
2018/6/4,A1260,600
2018/11/8,A1338,666
2018/4/18,A1009,594
2018/2/3,A0819,642
2018/10/26,A0427,654
2018/7/18,A0963,847
2018/6/23,A1228,888
2018/10/24,A0632,811
2018/11/4,A1130,972
2018/2/8,A0686,900
2018/9/25,A0801,572
2018/10/31,A0836,739
2018/12/18,A0436,816
2018/7/4,A1316,622
2018/3/11,A0445,985
2018/5/24,A0497,867
2018/10/27,A1068,939
2018/2/12,A1316,770
2018/12/9,A1228,500
2018/7/10,A1161,746
2018/4/11,A0800,882
2018/1/26,A1225,719
2018/11/20,A1306,614
2018/12/15,A0977,546
2018/11/1,A1188,647
2018/2/26,A0824,689
2018/4/7,A0371,606
2018/6/3,A1338,552
2018/1/14,A0665,889
2018/5/23,A0542,914
2018/4/21,A1076,515
2018/1/2,A0824,521
2018/8/25,A1255,547
2018/3/19,A1035,723
2018/8/25,A1343,558
2018/5/24,A0800,939
2018/8/7,A0529,876
2018/9/5,A1390,668
2018/12/4,A0411,910
2018/9/27,A1236,633
2018/10/23,A0502,610
2018/11/23,A0472,652
2018/9/28,A0534,620
2018/8/25,A0745,765
2018/11/25,A1144,867
2018/9/4,A0414,854
2018/8/27,A0982,722
2018/4/7,A1332,880
2018/9/29,A1226,588
2018/7/14,A0529,531
2018/10/9,A0761,978
2018/4/25,A1360,923
2018/10/22,A0708,534
2018/2/21,A1306,556
2018/8/13,A0708,910
2018/3/28,A1305,570
2018/1/19,A0897,776
2018/4/19,A1232,944
2018/1/8,A0744,574
2018/4/28,A0352,666
2018/3/22,A0982,746
2018/8/7,A0480,828
2018/1/29,A0377,643
2018/2/18,A0821,513
2018/10/5,A1409,850
2018/2/6,A1035,505
2018/8/12,A0707,594
2018/1/10,A1030,991
2018/1/29,A0507,825
2018/7/23,A1329,691
2018/11/26,A0887,580
2018/4/16,A0438,653
2018/12/12,A0990,577
2018/3/12,A0464,806
2018/8/29,A0879,759
2018/8/2,A0887,538
2018/1/18,A0353,625
2018/11/5,A0470,955
2018/6/3,A0845,805
2018/10/20,A1159,765
2018/9/5,A1360,644
2018/11/29,A0798,824
2018/10/7,A0795,530
2018/11/29,A0930,998
2018/7/28,A0961,739
2018/10/7,A0493,857
2018/11/12,A0690,734
2018/11/11,A0930,888
2018/5/31,A0701,831
2018/7/15,A0627,636
2018/7/6,A1226,981
2018/11/6,A0703,616
2018/12/17,A0952,553
2018/3/13,A0716,948
2018/9/4,A1036,967
2018/4/17,A1057,553
2018/12/11,A0547,849
2018/4/19,A1265,997
2018/11/30,A0745,948
2018/9/12,A0830,816
2018/9/23,A0472,839
2018/1/12,A0852,619
2018/6/4,A0464,536
2018/4/20,A0542,546
2018/8/15,A1103,968
2018/9/12,A0462,549
2018/2/6,A1270,535
2018/9/1,A0990,607
2018/11/24,A1103,848
2018/10/30,A0574,841
2018/8/24,A1353,728
2018/10/4,A1257,520
2018/2/7,A1228,890
2018/10/14,A0800,710
2018/9/20,A0761,798
2018/6/18,A0802,696
2018/5/16,A1319,981
2018/7/5,A0762,547
2018/12/20,A0963,602
2018/10/27,A1270,556
2018/2/8,A0419,873
2018/11/29,A1343,623
2018/7/16,A1390,691
2018/5/22,A0610,596
2018/4/11,A1129,984
2018/1/8,A1193,649
2018/9/9,A1193,742
2018/3/3,A1230,676
2018/11/23,A0821,991
2018/9/20,A1228,575
2018/11/15,A0548,863
2018/9/18,A0473,642
2018/9/3,A0632,566
2018/3/19,A1169,759
2018/2/8,A0955,953
2018/5/4,A0773,691
2018/7/1,A0878,988
2018/12/2,A0977,969
2018/4/18,A1285,766
2018/2/28,A0919,536
2018/10/13,A0708,869
2018/11/9,A0879,963
2018/3/30,A1387,943
2018/3/22,A0444,626
2018/9/9,A1057,965
2018/4/2,A0890,936
2018/1/24,A1353,805
2018/1/15,A0513,945
2019/1/1,A0707,702
2018/8/17,A1215,540
2018/4/9,A0665,905
2018/5/7,A0743,816
2018/6/24,A0350,532
2018/4/30,A0445,943
2018/1/5,A1415,780
2018/2/2,A0816,797
2018/12/27,A0528,775
2018/5/25,A0582,956
2018/3/7,A0686,629
2018/3/21,A0531,649
2018/11/29,A0464,616
2018/12/19,A0633,999
2018/1/7,A1349,557
2018/10/14,A0422,739
2018/8/28,A0627,598
2018/12/4,A0385,501
2018/5/21,A0473,590
2018/2/8,A0497,783
2018/6/17,A0942,756
2018/8/9,A1204,755
2018/12/27,A0749,843
2018/9/15,A0385,526
2018/4/19,A0862,527
2018/11/12,A0819,710
2018/10/22,A1137,653
2018/2/10,A0472,599
2018/5/26,A0906,711
2018/4/28,A1346,736
2018/4/20,A0993,963
2018/4/24,A0942,502
2018/9/13,A1216,945
2018/5/3,A0892,522
2018/8/15,A0878,598
2018/8/17,A0993,742
2018/11/5,A1311,646
2018/8/18,A0369,541
2018/1/19,A1305,892
2018/5/2,A1187,829
2018/6/15,A0464,802
2018/2/7,A0945,892
2018/6/10,A1232,858
2018/4/29,A0607,732
2018/11/8,A1055,884
2018/12/27,A1181,590
2018/10/15,A0880,590
2018/7/13,A1221,676
2018/8/8,A0445,732
2018/9/26,A1202,799
2018/11/23,A0802,643
2018/9/21,A1029,747
2018/10/20,A0808,976
2018/7/20,A0519,553
2018/6/22,A0878,688
2018/5/15,A1305,551
2018/6/21,A0862,656
2018/6/9,A0427,503
2018/8/27,A0720,629
2018/2/5,A0576,983
2018/10/3,A0824,634
2018/11/22,A0385,752
2018/2/7,A1116,892
2018/7/5,A1062,941
2018/7/17,A0792,645
2018/9/12,A0977,529
2018/8/1,A0641,694
2018/12/19,A0869,601
2018/1/14,A0505,687
2018/3/21,A0427,556
2018/1/21,A0890,672
2018/7/30,A0593,846
2018/11/6,A0963,668
2018/6/7,A0515,611
2018/11/15,A1415,996
2018/6/24,A0679,956
2018/6/17,A0802,562
2018/2/11,A0724,898
2018/11/19,A0505,862
2018/3/13,A1029,677
2018/11/9,A0716,723
2018/9/29,A0459,799
2018/8/14,A0529,584
2018/8/16,A1181,733
2018/2/14,A0724,750
2018/4/3,A0763,710
2018/10/5,A0878,539
2018/3/17,A0673,702
2018/8/31,A0795,987
2018/4/8,A0781,983
2018/10/1,A0961,687
2018/6/17,A0754,537
2018/4/19,A0852,764
2018/7/4,A0744,596
2018/4/20,A0987,786
2018/4/17,A1362,947
2018/7/5,A0830,664
2018/8/14,A1027,726
2018/4/21,A0907,847
2018/6/24,A0762,554
2018/9/28,A1221,514
2018/9/19,A0681,914
2018/4/5,A0679,959
2018/10/6,A0472,758
2018/1/27,A0431,849
2018/5/21,A0686,655
2018/8/17,A0819,966
2018/2/21,A0994,604
2018/7/9,A0462,813
2018/9/21,A0743,519
2018/2/10,A1056,996
2018/4/30,A0616,849
2018/1/29,A1133,858
2018/10/25,A0629,874
2018/3/11,A0819,863
2018/2/15,A0963,806
2018/12/16,A0431,727
2018/9/28,A1216,731
2018/10/4,A1003,879
2018/1/6,A1089,930
2018/3/2,A1054,663
2018/7/15,A0749,913
2018/11/2,A0679,699
2018/9/9,A0690,544
2018/5/22,A0629,819
2018/7/27,A1388,635
2018/6/17,A1228,578
2018/7/23,A0724,534
2018/9/28,A1065,928
2018/8/23,A1135,842
2018/4/9,A0720,684
2018/2/15,A0781,648
2018/5/23,A1187,643
2018/2/4,A0665,615
2018/10/17,A0375,665
2018/10/29,A1057,504
2018/5/14,A0350,608
2018/5/7,A0380,925
2018/8/1,A1161,834
2018/10/3,A1146,513
2018/7/20,A1390,628
2018/2/28,A0720,676
2018/6/15,A0744,819
2018/2/21,A0587,836
2018/5/17,A1412,597
2018/12/7,A0879,594
2018/4/16,A1208,671
2018/11/27,A1274,953
2018/2/14,A0480,646
2018/3/4,A0497,566
2018/1/17,A0963,891
2018/9/12,A0493,617
2018/1/22,A1163,506
2018/8/31,A1188,603
2018/10/10,A0716,833
2018/11/19,A0862,935
2018/9/8,A0761,812
2018/1/4,A1055,834
2018/11/18,A0426,938
2018/12/2,A1346,717
2018/11/28,A0690,805
2018/11/3,A1419,515
2018/5/24,A0881,948
2018/11/12,A0593,795
2018/5/6,A0607,566
2018/1/30,A0352,895
2018/11/28,A0890,545
2018/8/5,A1176,537
2018/5/5,A1116,598
2018/8/23,A0703,744
2018/6/26,A0897,669
2018/5/20,A1360,772
2018/9/24,A0627,771
2018/12/8,A0513,577
2018/4/1,A0352,939
2018/4/15,A0773,540
2018/9/9,A1057,599
2018/3/22,A1333,533
2018/8/26,A0463,762
2018/1/27,A1360,651
2018/6/20,A0534,595
2018/2/28,A0673,911
2018/6/4,A0438,959
2018/8/20,A0892,745
2018/5/13,A1135,953
2018/3/15,A0462,663
2018/5/9,A1204,836
2018/10/5,A0796,518
2018/7/12,A1137,741
2018/11/12,A0696,834
2018/10/12,A0627,699
2018/7/8,A0411,573
2018/2/25,A0845,724
2018/5/19,A1214,981
2018/11/27,A0771,917
2018/2/22,A1349,665
2018/7/31,A1208,987
2018/8/30,A1285,961
2018/1/23,A0906,846
2018/2/16,A0953,570
2018/6/11,A0893,697
2018/9/18,A1385,614
2018/1/29,A1329,935
2018/8/22,A1369,616
2018/1/18,A0944,546
2018/9/1,A0444,891
2018/2/21,A0589,984
2018/8/12,A0952,946
2018/12/9,A0429,597
2018/9/29,A1282,633
2018/9/11,A1057,586
2018/6/24,A1274,573
2018/12/13,A0988,990
2018/2/24,A0931,524
2018/3/9,A1278,881
2018/2/21,A0703,921
2018/10/24,A0763,547
2018/4/22,A1116,663
2018/10/29,A0530,768
2018/12/8,A0408,879
2018/12/21,A1129,884
2018/7/1,A1255,682
2018/11/9,A0869,997
2018/9/26,A0763,508
2018/5/28,A0377,960
2018/9/28,A1299,626
2018/6/8,A0945,658
2018/12/30,A0879,560
2018/10/7,A1370,810
2018/10/20,A0816,670
2018/2/19,A0754,740
2018/1/9,A1282,519
2018/12/23,A0627,614
2018/4/3,A1079,635
2018/11/14,A0720,617
2018/1/9,A0350,859
2018/8/16,A1385,937
2018/6/29,A0589,882
2018/11/25,A0464,994
2018/6/11,A0802,817
2018/1/4,A0387,599
2018/6/5,A0660,657
2018/8/7,A1306,648
2018/11/19,A0862,759
2018/9/30,A0724,736
2018/11/1,A1388,907
2018/9/7,A0830,598
2018/3/26,A0884,795
2018/12/5,A1302,700
2018/4/14,A1306,601
2018/12/26,A1349,806
2018/4/26,A1367,816
2018/10/17,A0633,977
2018/9/4,A0972,758
2018/5/2,A1002,546
2018/7/30,A1124,758
2018/7/4,A0760,632
2018/9/14,A1232,952
2018/7/23,A0458,910
2018/12/30,A1110,520
2018/10/13,A1237,583
2018/6/16,A0963,711
2018/9/6,A0742,571
2018/11/10,A1358,609
2018/8/29,A0919,764
2018/2/24,A0495,972
2018/5/14,A0584,873
2018/8/16,A0632,841
2018/8/7,A0930,783
2018/10/29,A1290,592
2018/9/20,A1369,878
2018/12/12,A0659,653
2018/6/22,A0464,684
2018/2/26,A0377,622
2018/6/20,A1029,855
2018/8/9,A0708,640
2018/1/3,A1360,847
2018/1/9,A1357,778
2018/2/5,A0681,711
2018/9/15,A0660,587
2018/2/2,A0830,504
2018/6/22,A1323,683
2018/3/14,A0632,541
2018/12/11,A1139,963
2018/6/8,A0802,661
2018/4/24,A0945,564
2018/2/12,A1305,593
2018/10/21,A0742,824
2018/8/16,A0977,832
2018/10/31,A1103,710
2018/3/3,A0878,520
2019/1/1,A1076,538
2018/10/16,A1159,581
2018/12/6,A1360,651
2018/6/22,A1057,934
2018/2/13,A1236,992
2018/9/1,A1161,977
2018/10/3,A0531,580
2018/1/21,A0411,749
2018/10/12,A0716,893
2018/10/6,A1323,605
2018/6/14,A0557,792
2018/1/14,A1003,817
2018/3/5,A1221,926
2018/5/28,A1415,959
2018/6/15,A0686,601
2018/9/9,A0955,575
2018/8/31,A0403,619
2018/4/22,A1208,965
2018/11/18,A0506,881
2018/2/19,A0684,721
2018/4/13,A1007,634
2018/4/28,A0949,921
2018/8/16,A0429,843
2018/8/10,A0357,740
2018/5/29,A0480,928
2018/1/27,A0506,783
2018/7/7,A1137,893
2018/2/26,A1197,944
2018/6/2,A1124,977
2018/7/6,A1338,614
2018/4/6,A0695,585
2018/10/7,A0903,925
2018/11/16,A0665,957
2018/2/18,A0690,874
2018/11/11,A0382,575
2018/9/28,A1215,942
2018/9/13,A0530,751
2018/5/13,A0369,911
2018/3/1,A0977,631
2018/3/30,A1332,612
2018/3/9,A0704,799
2018/7/30,A0514,532
2018/2/10,A1120,844
2018/4/10,A1169,558
2018/12/4,A0578,892
2018/2/3,A0607,909
2018/1/5,A0387,847
2018/5/29,A0942,965
2018/12/2,A1362,801
2018/1/26,A0415,557
2018/12/2,A0852,672
2018/3/25,A1408,985
2018/1/3,A1408,621
2018/12/28,A0503,991
2018/2/21,A1420,585
2018/12/14,A0892,588
2018/10/22,A1419,549
2018/1/13,A1167,745
2018/6/2,A1236,964
2018/9/19,A1167,990
2018/11/11,A0942,575
2018/9/3,A1103,991
2018/4/25,A0458,849
2018/5/7,A0693,857
2018/7/13,A0616,956
2018/11/2,A1161,603
2018/4/10,A1334,903
2018/1/11,A0670,803
2018/2/24,A0444,794
2018/1/4,A0990,702
2018/9/15,A0890,743
2018/5/1,A0815,604
2018/8/12,A1181,850
2018/11/24,A1240,762
2018/6/8,A0749,874
2018/5/11,A0878,554
2018/6/2,A0916,773
2018/11/10,A1240,808
2018/12/4,A0459,623
2018/7/20,A1153,697
2018/1/2,A1369,537
2018/12/3,A1313,531
2018/8/25,A0504,901
2018/11/29,A1197,811
2018/8/30,A0933,729
2018/9/8,A1110,810
2018/3/13,A1357,680
2018/7/27,A0472,551
2018/10/6,A1076,652
2018/1/27,A0977,874
2018/5/26,A0519,788
2018/4/1,A0746,648
2018/12/24,A0897,501
2018/11/15,A1029,531
2018/1/10,A0880,680
2018/12/16,A0495,597
2018/11/13,A0438,767
2018/5/11,A0531,809
2018/2/27,A0747,993
2018/2/14,A0746,733
2018/11/7,A0905,936
2018/5/26,A1390,767
2018/3/23,A1360,704
2018/4/25,A1271,547
2018/3/31,A0933,544
2018/7/5,A0905,604
2018/11/30,A0994,903
2018/9/6,A0943,602
2018/1/8,A0529,527
2018/11/15,A0952,738
2018/12/17,A0502,753
2018/12/7,A1129,924
2018/7/2,A0463,976
2018/11/9,A1313,919
2018/11/22,A0781,520
2018/4/20,A0670,957
2018/10/3,A0747,728
2018/11/25,A1135,948
2018/4/12,A1178,932
2018/2/15,A0861,998
2018/10/31,A0942,842
2018/3/5,A0963,628
2018/10/12,A1129,835
2018/11/25,A1333,717
